topology,nodes,k,method,objective,time_sec,gap_pct,status
SWITCH,42,1,Greedy,1037.7788450310381,0.0,2.1909646407990882e-14,Heuristic
SWITCH,42,1,LocalSearch,1037.7788450310381,0.0,2.1909646407990882e-14,Heuristic
SWITCH,42,2,ILP,202.75308859187496,0.09200000762939453,0.0,Optimal
SWITCH,42,2,Greedy,202.75308859187496,0.0,0.0,Heuristic
SWITCH,42,2,LocalSearch,202.75308859187504,0.0,4.205367665833373e-14,Heuristic
SWITCH,42,3,ILP,148.17787913947438,0.09400010108947754,0.0,Optimal
SWITCH,42,3,Greedy,148.1778791394744,0.0,1.9180804581263913e-14,Heuristic
SWITCH,42,3,LocalSearch,148.17787913947444,0.0,3.8361609162527827e-14,Heuristic
SWITCH,42,5,ILP,92.3520891655293,0.09400010108947754,1.5387691652249325e-14,Optimal
SWITCH,42,5,Greedy,92.35208916552929,0.0,0.0,Heuristic
SWITCH,42,5,LocalSearch,92.35208916552929,0.002000093460083008,0.0,Heuristic
LITNET,43,1,ILP,2190.0925681243625,0.08800005912780762,0.0,Optimal
LITNET,43,1,Greedy,2190.0925681243625,0.0,0.0,Heuristic
LITNET,43,1,LocalSearch,2190.0925681243625,0.0009999275207519531,0.0,Heuristic
LITNET,43,2,ILP,507.47042699670715,0.10399985313415527,0.0,Optimal
LITNET,43,2,Greedy,507.47042699670715,0.0,0.0,Heuristic
LITNET,43,2,LocalSearch,507.47042699670715,0.0010001659393310547,0.0,Heuristic
LITNET,43,3,ILP,266.0157269371606,0.10899996757507324,2.1368442954591113e-14,Optimal
LITNET,43,3,Greedy,266.01572693716054,0.0,0.0,Heuristic
LITNET,43,3,LocalSearch,266.01572693716054,0.0009999275207519531,0.0,Heuristic
LITNET,43,5,ILP,35.25971925397244,0.0970001220703125,2.0151684437477448e-14,Optimal
LITNET,43,5,Greedy,35.25971925397244,0.0,2.0151684437477448e-14,Heuristic
LITNET,43,5,LocalSearch,35.259719253972435,0.0010001659393310547,0.0,Heuristic
Renater,43,1,ILP,1966.747422990029,0.08099985122680664,0.0,Optimal
Renater,43,1,Greedy,1966.747422990029,0.0,0.0,Heuristic
Renater,43,1,LocalSearch,1966.7474229900292,0.0,1.1560898607791632e-14,Heuristic
Renater,43,2,ILP,544.6829539860864,0.13499999046325684,4.17442245583915e-14,Optimal
Renater,43,2,Greedy,699.037225679372,0.0,28.338370158950987,Heuristic
Renater,43,2,LocalSearch,544.6829539860862,0.0,0.0,Heuristic
Renater,43,3,ILP,262.8877869619397,0.10199999809265137,0.0,Optimal
Renater,43,3,Greedy,262.88778696193975,0.0,2.1622692905485822e-14,Heuristic
Renater,43,3,LocalSearch,262.8877869619397,0.0,0.0,Heuristic
Renater,43,5,ILP,93.27937700118348,0.09500002861022949,0.0,Optimal
Renater,43,5,Greedy,93.27937700118348,0.0010001659393310547,0.0,Heuristic
Renater,43,5,LocalSearch,93.27937700118348,0.0009999275207519531,0.0,Heuristic
SANET,43,1,ILP,1370.6189197511153,0.08599996566772461,0.0,Optimal
SANET,43,1,Greedy,1370.6189197511153,0.0,0.0,Heuristic
SANET,43,1,LocalSearch,1370.6189197511155,0.0,1.6589124239180927e-14,Heuristic
SANET,43,2,ILP,494.23754741895385,0.0989999771118164,0.0,Optimal
SANET,43,2,Greedy,744.4792084624655,0.0,50.6318595886418,Heuristic
SANET,43,2,LocalSearch,494.2375474189539,0.0,1.1501234407960339e-14,Heuristic
SANET,43,3,ILP,310.91081972146685,0.0969998836517334,3.6565738633175835e-14,Optimal
SANET,43,3,Greedy,443.11076104500086,0.0,42.52021252974311,Heuristic
SANET,43,3,LocalSearch,310.91081972146674,0.0010001659393310547,0.0,Heuristic
SANET,43,5,ILP,147.4307527027877,0.10099983215332031,0.0,Optimal
SANET,43,5,Greedy,226.15195905064542,0.0,53.39537708700122,Heuristic
SANET,43,5,LocalSearch,147.43075270278771,0.0019998550415039062,1.9278006053255804e-14,Heuristic
Carnet,44,1,ILP,1831.9166753979544,0.0989999771118164,1.2411791349289334e-14,Optimal
Carnet,44,1,Greedy,1831.9166753979544,0.0,1.2411791349289334e-14,Heuristic
Carnet,44,1,LocalSearch,1831.9166753979541,0.0,0.0,Heuristic
Carnet,44,2,ILP,637.1614645958048,0.09300017356872559,0.0,Optimal
Carnet,44,2,Greedy,637.1614645958048,0.0,0.0,Heuristic
Carnet,44,2,LocalSearch,637.1614645958049,0.0,1.784270456370669e-14,Heuristic
Carnet,44,3,ILP,337.4766394189814,0.1100001335144043,0.0,Optimal
Carnet,44,3,Greedy,337.4766394189814,0.0,0.0,Heuristic
Carnet,44,3,LocalSearch,337.4766394189814,0.0009999275207519531,0.0,Heuristic
Carnet,44,5,ILP,35.23319750904628,0.10500001907348633,0.0,Optimal
Carnet,44,5,Greedy,35.233197509046285,0.0,2.016685359248661e-14,Heuristic
Carnet,44,5,LocalSearch,35.23319750904629,0.0009999275207519531,4.033370718497322e-14,Heuristic
CESNET,44,1,ILP,1691.1318506994753,0.11599993705749512,1.34450590206309e-14,Optimal
CESNET,44,1,Greedy,1691.131850699475,0.0,0.0,Heuristic
CESNET,44,1,LocalSearch,1691.131850699475,0.0,0.0,Heuristic
CESNET,44,2,ILP,336.07227525115786,0.10399985313415527,0.0,Optimal
CESNET,44,2,Greedy,588.212626396731,0.0,75.02563279197618,Heuristic
CESNET,44,2,LocalSearch,336.0722752511579,0.0,1.691404589037494e-14,Heuristic
CESNET,44,3,ILP,223.54541024195754,0.09999990463256836,0.0,Optimal
CESNET,44,3,Greedy,224.84012243989403,0.0,0.5791718991390343,Heuristic
CESNET,44,3,LocalSearch,223.54541024195757,0.0010001659393310547,1.2714065298697642e-14,Heuristic
CESNET,44,5,ILP,90.36936454732083,0.09499979019165039,1.572530114202658e-14,Optimal
CESNET,44,5,Greedy,118.38551194141071,0.0,31.001819625963602,Heuristic
CESNET,44,5,LocalSearch,90.36936454732081,0.0019998550415039062,0.0,Heuristic
PalmettoNet ,45,1,ILP,3485.215176874164,0.09100008010864258,1.3047898847218956e-14,Optimal
PalmettoNet ,45,1,Greedy,3485.215176874164,0.0,1.3047898847218956e-14,Heuristic
PalmettoNet ,45,1,LocalSearch,3485.2151768741637,0.0,0.0,Heuristic
PalmettoNet ,45,2,ILP,1036.2393938443306,0.12099981307983398,4.388439134700363e-14,Optimal
PalmettoNet ,45,2,Greedy,1062.7061298132205,0.0,2.5541140518410312,Heuristic
PalmettoNet ,45,2,LocalSearch,1036.2393938443302,0.0010001659393310547,0.0,Heuristic
PalmettoNet ,45,3,ILP,111.3520907199459,0.1099998950958252,1.2762090611251084e-14,Optimal
PalmettoNet ,45,3,Greedy,173.1440810790001,0.0,55.49243840824063,Heuristic
PalmettoNet ,45,3,LocalSearch,111.35209071994589,0.0010001659393310547,0.0,Heuristic
PalmettoNet ,45,5,ILP,0.0,0.1119999885559082,0.0,Optimal
PalmettoNet ,45,5,Greedy,0.0,0.0,0.0,Heuristic
PalmettoNet ,45,5,LocalSearch,0.0,0.0009999275207519531,0.0,Heuristic
NTT,47,1,ILP,0.0,0.10500001907348633,0.0,Optimal
NTT,47,1,Greedy,0.0,0.0,0.0,Heuristic
NTT,47,1,LocalSearch,0.0,0.0,0.0,Heuristic
NTT,47,2,ILP,0.0,0.14499998092651367,0.0,Optimal
NTT,47,2,Greedy,0.0,0.0,0.0,Heuristic
NTT,47,2,LocalSearch,0.0,0.0010001659393310547,0.0,Heuristic
NTT,47,3,ILP,0.0,0.12999987602233887,0.0,Optimal
NTT,47,3,Greedy,0.0,0.0,0.0,Heuristic
NTT,47,3,LocalSearch,0.0,0.0,0.0,Heuristic
NTT,47,5,ILP,0.0,0.1380000114440918,0.0,Optimal
NTT,47,5,Greedy,0.0,0.0,0.0,Heuristic
NTT,47,5,LocalSearch,0.0,0.0,0.0,Heuristic
Bell Canada,48,1,ILP,25483.803954488973,0.10500001907348633,1.427565058022228e-14,Optimal
Bell Canada,48,1,Greedy,25483.80395448897,0.0,0.0,Heuristic
Bell Canada,48,1,LocalSearch,25483.803954488973,0.0,1.427565058022228e-14,Heuristic
Bell Canada,48,2,ILP,2726.8090270224025,0.12199997901916504,0.0,Optimal
Bell Canada,48,2,Greedy,2958.9804093383905,0.0,8.51439833208681,Heuristic
Bell Canada,48,2,LocalSearch,2726.8090270224025,0.0,0.0,Heuristic
Bell Canada,48,3,ILP,492.3494513222418,0.125,0.0,Optimal
Bell Canada,48,3,Greedy,904.7259092167245,0.0,83.7568635015261,Heuristic
Bell Canada,48,3,LocalSearch,492.3494513222418,0.0,0.0,Heuristic
Bell Canada,48,5,ILP,153.06057904275514,0.11500000953674316,0.0,Optimal
Bell Canada,48,5,Greedy,153.06057904275514,0.0,0.0,Heuristic
Bell Canada,48,5,LocalSearch,153.06057904275514,0.003000020980834961,0.0,Heuristic
NTELOS ,48,1,ILP,0.0,0.11400008201599121,0.0,Optimal
NTELOS ,48,1,Greedy,0.0,0.0,0.0,Heuristic
NTELOS ,48,1,LocalSearch,0.0,0.0,0.0,Heuristic
NTELOS ,48,2,ILP,0.0,0.11899995803833008,0.0,Optimal
NTELOS ,48,2,Greedy,0.0,0.0,0.0,Heuristic
NTELOS ,48,2,LocalSearch,0.0,0.0,0.0,Heuristic
NTELOS ,48,3,ILP,0.0,0.11800003051757812,0.0,Optimal
NTELOS ,48,3,Greedy,0.0,0.0,0.0,Heuristic
NTELOS ,48,3,LocalSearch,0.0,0.0,0.0,Heuristic
NTELOS ,48,5,ILP,0.0,0.1789999008178711,0.0,Optimal
NTELOS ,48,5,Greedy,0.0,0.0,0.0,Heuristic
NTELOS ,48,5,LocalSearch,0.0,0.0,0.0,Heuristic
RoEduNet,48,1,ILP,3316.527426157257,0.1789999008178711,1.3711551042813591e-14,Optimal
RoEduNet,48,1,Greedy,3316.5274261572567,0.0,0.0,Heuristic
RoEduNet,48,1,LocalSearch,3316.5274261572567,0.0,0.0,Heuristic
RoEduNet,48,2,ILP,1493.6090016887551,0.2999999523162842,0.0,Optimal
RoEduNet,48,2,Greedy,1649.1654561991236,0.0,10.41480429848025,Heuristic
RoEduNet,48,2,LocalSearch,1493.6090016887554,0.0009999275207519531,1.5223105590964643e-14,Heuristic
RoEduNet,48,3,ILP,816.6378504990317,0.24099993705749512,1.392132848754735e-14,Optimal
RoEduNet,48,3,Greedy,827.0253086404756,0.0,1.2719785318665302,Heuristic
RoEduNet,48,3,LocalSearch,816.6378504990316,0.0009999275207519531,0.0,Heuristic
RoEduNet,48,5,ILP,416.1486541997267,0.20000004768371582,1.3659402304236829e-14,Optimal
RoEduNet,48,5,Greedy,466.3725413785734,0.0,12.068737138037756,Heuristic
RoEduNet,48,5,LocalSearch,416.14865419972665,0.006000041961669922,0.0,Heuristic
UUNET,49,1,ILP,16425.631252310268,0.21199989318847656,0.0,Optimal
UUNET,49,1,Greedy,16425.631252310268,0.0,0.0,Heuristic
UUNET,49,1,LocalSearch,16425.631252310268,0.0,0.0,Heuristic
UUNET,49,2,ILP,3819.7251075637214,0.21300005912780762,0.0,Optimal
UUNET,49,2,Greedy,3963.7086754618194,0.0,3.769474604677323,Heuristic
UUNET,49,2,LocalSearch,3819.7251075637214,0.0,0.0,Heuristic
UUNET,49,3,ILP,2636.018803798216,0.2370002269744873,0.0,Optimal
